name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-19 b,659,0.292 Jupiters,12.826,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1342/hat-p-19-b/,Gas Giant,2010,0.292 Jupiters,1.132 x Jupiter,0.0466 AU,4 days,0.07,,,,,,,,,,3.1,-3.1,0,2.17,0.1,-0.1,0,12.9,,,0,1.15,,,0,1455.6614,143.0235,-136.6669,0,4.58,0.45,-0.43,0,Msini,0.057,0.034,-0.032,0,,,,,,,,,0,K0 III,4822,15,-15,0,11.1,1.1,-0.3,0,1.47,0.2,-0.2,0,-0.3,0.03,-0.03,0,[Fe/H],2.47,0.07,-0.09,0,15h35m31.65s,233.8818636,-14d47m22.21s,-14.789502,47.4017,0.90845,-0.90845,3.90672,0.023,-0.023,1.524,0.23,-0.23,3.64937,0.0057055,-0.0057055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,6,-2.5,0,1.32,0.05,-0.08,0,13.6,,,0,1.22,,,0,425.89007,6.35657,-98.52681,0,1.34,0.02,-0.31,0,Msini,0.204,0.114,-0.141,0,,,,,,,,,0,G7 III,4742,,,0,11.2,0.22,-0.24,0,0.99,0.17,-0.13,0,-0.62,0.1,-0.11,0,[Fe/H],2.33,0.08,-0.07,0,23h17m10.72s,349.2946794,+03d16m56.52s,3.2823664,41.3107,0.6738,-0.6738,3.69252,0.023,-0.023,1.393,0.254,-0.254,3.41425,0.0054626,-0.0054626,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-1 b,519,0.525 Jupiters,9.827,2006,https://exoplanets.nasa.gov/exoplanet-catalog/5210/hat-p-1-b/,Gas Giant,2006,0.525 Jupiters,1.319 x Jupiter,0.05561 AU,4.5 days,0,,,,,,,,,,0.0128,-0.0128,0,1.453,0.026,-0.026,0,12.4,,,0,1.1,,,0,3756.73177,133.48793,-130.30965,0,11.82,0.42,-0.41,0,Msini,0.701,0.0016,-0.0017,0,,,,,,,,,0,K2 III,4504,62,-62,0,11.79,0.24,-0.24,0,1.54,0.09,-0.09,0,0.03,0.08,-0.08,0,[Fe/H],2.48,0.01,-0.01,0,15h24m55.76s,231.2323227,+58d57m58.11s,58.9661403,31.32832,0.500546,-0.500546,3.29668,0.023,-0.023,0.671,0.2,-0.2,2.96828,0.0051606,-0.0051606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,22000,-13000,0,19.4,10,-7.7,0,12.2,,,0,1.09,,,0,4958.12315,4449.5977,-1620.92488,0,15.6,14,-5.1,0,Msini,0.455,0.12,-0.084,0,,,,,,,,,0,K2 III,4504,62,-62,0,11.79,0.24,-0.24,0,1.54,0.09,-0.09,0,0.03,0.08,-0.08,0,[Fe/H],2.48,0.01,-0.01,0,15h24m55.76s,231.2323227,+58d57m58.11s,58.9661403,31.32832,0.500546,-0.500546,3.29668,0.023,-0.023,0.671,0.2,-0.2,2.96828,0.0051606,-0.0051606,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-21 b,904,4.87 Jupiters,11.459,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1343/hat-p-21-b/,Gas Giant,2010,4.87 Jupiters,1.11 x Jupiter,0.0494 AU,4.1 days,0.23,,,,,,,,,,,,,55,2,-2,0,12.3,,,0,1.1,,,0,4327.36,7323.224,-332.874,0,13.616,23.042,-1.047,0,Mass,,,,,,,,,1900,100,-200,0,0,B9 IV,10900,300,-300,0,2.31,0.07,-0.06,0,2.6,0.2,-0.2,0,-0.36,0.09,-0.09,0,[M/H],3.78,0.08,-0.08,0,23h40m24.62s,355.1025974,+44d20m01.86s,44.3338511,50.0177,0.8766,-0.8474,4.13791,0.023,-0.023,4.571,0.354,-0.354,4.13478,0.0041531,-0.0041531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,14,-14,0,2.65,0.13,-0.13,0,13.4,,,0,1.19,,,0,635.66,,,0,2,,,0,Mass,0.167,0.032,-0.032,0,,,,,,,,,0,K0 III-IV,4871,,,0,4.85,,,0,1.5,,,0,0.15,0.05,-0.05,0,[Fe/H],3.26,,,0,15h51m13.92s,237.8080012,+35d39m21.17s,35.6558818,30.0651,0.09865,-0.09865,4.79734,0.023,-0.023,2.423,0.242,-0.242,4.52428,0.0044137,-0.0044137,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-25 b,980,0.569 Jupiters,13.146,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1347/hat-p-25-b/,Gas Giant,2010,0.569 Jupiters,1.135 x Jupiter,0.0466 AU,3.7 days,0.02,,,,,,,,,,,,,242.4,114.5,-52.1,0,12.3,,,0,1.09,,,0,4576.72906,254.26273,-254.26273,0,14.4,0.8,-0.8,0,Mass,0.56,0.27,-0.26,0,,,,,,,,,0,B2 IV,21700,900,-900,0,5.6,0.2,-0.2,0,9.1,0.3,-0.3,0,,,,,,3.8,0.2,-0.2,0,16h52m20.13s,253.0838724,-38d01m03.48s,-38.0176339,,,,3.56,0.03,-0.03,4.292,0.312,-0.312,3.53617,0.0069492,-0.0069492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.2,-1.2,0,1.1,0.1,-0.1,0,13.3,,,0,1.18,,,0,762.8,127.1,-127.1,0,2.4,0.4,-0.4,0,Msini,0.09,0.06,-0.06,0,,,,,,,,,0,K2 III,4538.2,27.5,-27.5,0,11.4,0.2,-0.2,0,1.5,0.1,-0.1,0,0.36,0.05,-0.05,0,[Fe/H],2.4,0.1,-0.1,0,09h52m45.57s,148.1898673,+26d00m24.17s,26.0067142,32.6081,0.4521,-0.4521,3.86648,0.023,-0.023,1.364,0.224,-0.224,3.52769,0.0031081,-0.0031081,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-26 b,463,22.2481 Earths,11.757,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1348/hat-p-26-b/,Neptune-like,2010,22.2481 Earths,0.63 x Jupiter,0.0479 AU,4.2 days,0.12,,,,,,,,,,0.1,-0.1,0,1.79,,,0,12,,,0,1.07,,,0,7057.73298,,,0,22.206,,,0,Mass,0.124,0.003,-0.003,0,,,,,,,,,0,K0 III,4886,42,-42,0,14.6,0.3,-0.3,0,2.7,0.2,-0.2,0,0.06,0.1,-0.1,0,[Fe/H],2.56,0.04,-0.04,0,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,46.2107,1.73313,-1.73313,3.31216,0.023,-0.023,1.225,0.306,-0.306,3.09653,0.0164157,-0.0164157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5.93,-5.93,0,5.931,,,0,12,,,0,1.07,,,0,7838.32346,,,0,24.662,,,0,Mass,0.18,0.006,-0.006,0,,,,,,,,,0,K0 III,4886,42,-42,0,14.6,0.3,-0.3,0,2.7,0.2,-0.2,0,0.06,0.1,-0.1,0,[Fe/H],2.56,0.04,-0.04,0,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,46.2107,1.73313,-1.73313,3.31216,0.023,-0.023,1.225,0.306,-0.306,3.09653,0.0164157,-0.0164157,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-27 b,650,0.62 Jupiters,12.052,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1349/hat-p-27-b/,Gas Giant,2011,0.62 Jupiters,1.02 x Jupiter,0.04 AU,3 days,0,,,,,,,,,,0.52,-0.51,0,1.1,,,0,13.5,,,0,1.2,,,0,540.3,,,0,1.7,,,0,Msini,0.106,0.079,-0.069,0,,,,,,,,,0,G8 III,4770,10,-10,0,12.3,0.88,-0.82,0,2.17,0.21,-0.29,0,-0.24,0.02,-0.02,0,[Fe/H],2.32,0.04,-0.04,0,15h50m17.58s,237.5732422,+02d11m46.69s,2.196304,76.7556,0.7949,-0.7949,5.21644,0.023,-0.023,2.929,0.224,-0.224,4.92833,0.0023375,-0.0023375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.54,-0.54,0,0.83,,,0,13.6,,,0,1.21,,,0,476.745,,,0,1.5,,,0,Msini,0.191,0.085,-0.085,0,,,,,,,,,0,K0,4749,20,,0,10.5,0.7,,0,2.13,0.23,,0,-0.238,0.009,-0.009,0,[M/H],2.65,0.14,-0.14,0,15h20m08.42s,230.0350768,+29d36m57.68s,29.6160222,84.7883,0.5533,-0.5533,5.5052,0.023,-0.023,2.934,0.322,-0.322,5.22055,0.0017426,-0.0017426,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-2 b,417,8.7 Jupiters,8.72,2007,https://exoplanets.nasa.gov/exoplanet-catalog/1220/hat-p-2-b/,Gas Giant,2007,8.7 Jupiters,0.951 x Jupiter,0.06814 AU,5.6 days,0.52,,,,,,,,,,35,-35,0,3.9,,,0,13,,,0,1.16,,,0,1303.103,,,0,4.1,,,0,Msini,0.13,0.065,-0.065,0,,,,,,,,,0,G5 III,5242,10,,0,14.1,1,,0,3.09,0.07,,0,,,,,,,,,,08h30m15.59s,127.5649503,+60d43m03.74s,60.7177048,54.9149,2.06076,-2.06076,3.35214,0.023,-0.023,1.339,0.202,-0.202,3.14432,0.0007858,-0.0007858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00046,-0.00046,0,0.06839,0.0005,-0.0005,0,2.042,0.05,-0.05,0,0.182,0.004,-0.004,0,4.82,0.84,-0.86,0,0.01517,0.00264,-0.00271,0,Mass,0,,,0,309,29,-66,0,1170,3,-4,0,0,G0 V,6037,45,-45,0,1.1,0.02,-0.02,0,1.09,0.04,-0.04,0,0.08,0.03,-0.03,0,[Fe/H],4.42,0.03,-0.03,0,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,18.2702,0.0226,-0.0226,5.65,0.03,-0.03,4.241,0.027,-0.027,5.5128,0.0019464,-0.0019464,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-31 b,1122,2.27 Jupiters,11.667,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1433/hat-p-31-b/,Gas Giant,2011,2.27 Jupiters,1.09 x Jupiter,0.061 AU,5 days,0.25,,,,,,,,,,0.48,-0.52,0,,,,,3.72,,,0,0.332,,,0,13.38,1.35,-1.35,0,0.0421,0.00425,-0.00425,0,Msini,0.22,0.079,-0.079,0,,,,,,,,,0,G0 V,5998,62,-62,0,1.19,0,0,0,1.07,0.04,-0.04,0,0.09,0.04,-0.04,0,[Fe/H],4.36,0.02,-0.02,0,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,18.2702,0.0226,-0.0226,5.65,0.03,-0.03,4.241,0.027,-0.027,5.5128,0.0019464,-0.0019464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,42,-42,0,4.43,0.04,-0.04,0,13.5,,,0,1.21,,,0,486.2799,31.783,-31.783,0,1.53,0.1,-0.1,0,Msini,0.4,0.05,-0.05,0,,,,,,,,,0,G0 V,6212,75,-75,0,1.26,0.05,-0.04,0,1.19,0.07,-0.07,0,0.01,0.06,-0.06,0,[Fe/H],4.2,0.12,-0.12,0,17h41m58.22s,265.4925754,+72d09m20.56s,72.1557114,22.7188,0.0258,-0.0258,5.808,0.015,-0.015,4.527,0.023,-0.023,5.64766,0.0012207,-0.0012207,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-33 b,1292,0.92 Jupiters,11.032,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1435/hat-p-33-b/,Gas Giant,2011,0.92 Jupiters,1.85 x Jupiter,0.04995 AU,3.5 days,0,,,,,,,,,,0.0015,-0.0014,0,0.2196,0.0024,-0.0025,0,13.8,,,0,1.23,,,0,332.1,7.5,-7.6,0,1.0449,0.0236,-0.02391,0,Msini,0.0373,0.004,-0.0039,0,34.7,2.1,-2,0,614,9,-9,0,0,G0 V,5627,54,-54,0,1.36,0.03,-0.03,0,0.89,0.03,-0.03,0,-0.31,0.05,-0.05,0,[Fe/H],4.12,0.02,-0.02,0,16h01m02.42s,240.2600639,+33d18m00.67s,33.3001861,17.4671,0.0241,-0.024,5.40816,0.023,-0.023,3.857,0.036,-0.036,5.24167,0.0021744,-0.0021744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.17,-0.17,0,0.4123,0.0046,-0.0047,0,5.38,,,0,0.48,,,0,25,2,-2,0,0.07866,0.00629,-0.00629,0,Msini,0.052,0.061,-0.037,0,9.85,0.6,-0.56,0,448,7,-7,0,0,G0 V,5627,54,-54,0,1.36,0.03,-0.03,0,0.89,0.03,-0.03,0,-0.31,0.05,-0.05,0,[Fe/H],4.12,0.02,-0.02,0,16h01m02.42s,240.2600639,+33d18m00.67s,33.3001861,17.4671,0.0241,-0.024,5.40816,0.023,-0.023,3.857,0.036,-0.036,5.24167,0.0021744,-0.0021744,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-34 b,813,3.33 Jupiters,10.403,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1436/hat-p-34-b/,Gas Giant,2011,3.33 Jupiters,1.197 x Jupiter,0.06774 AU,5.5 days,0.43,,,,,,,,,,0.0000069,-0.0000069,0,0.049,0.003,-0.003,0,12.8,,,0,1.14,,,0,1891,89,-89,0,5.95,0.28,-0.28,0,Mass,0.011,0.006,-0.006,0,,,,,,,,,0,F7 V,6466.27,115.27,-96.8,0,1.43,0.06,-0.05,0,1.32,0.24,-0.18,0,0.264,0.02,-0.02,0,[M/H],4.25,0.09,-0.07,0,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,15.6521,0.0847,-0.0838,4.48635,0.023,-0.023,3.507,0.348,-0.348,4.36617,0.0064222,-0.0064222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.08,-0.46,0,0.538,0.06,-0.06,0,1.81,,,0,0.161,,,0,3.93,0.83,-0.64,0,0.01237,0.00261,-0.00201,0,Msini,0.18,0.18,-0.14,0,,,,,,,,,0,G8.5V,5310,17,-17,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0,-0.52,0.01,-0.01,0,[Fe/H],4.52,0.02,-0.01,0,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,0.00678,-0.00675,3.49607,0.023,-0.023,1.794,0.274,-0.274,3.24854,0.0103988,-0.0103988,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-35 b,1654,1.056 Jupiters,12.389,2011,https://exoplanets.nasa.gov/exoplanet-catalog/257/hat-p-35-b/,Gas Giant,2011,1.056 Jupiters,1.332 x Jupiter,0.04978 AU,3.6 days,< 0.02,,,,,,,,,,11.7,-47.69,0,1.334,0.017,-0.044,0,1.81,,,0,0.161,,,0,3.93,1.05,-1.37,0,0.01237,0.0033,-0.00431,0,Msini,0.16,0.07,-0.16,0,,,,,,,,,0,G8.5V,5310,17,-17,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0,-0.52,0.01,-0.01,0,[Fe/H],4.52,0.02,-0.01,0,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,0.00678,-0.00675,3.49607,0.023,-0.023,1.794,0.274,-0.274,3.24854,0.0103988,-0.0103988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.02,-0.01,0,0.133,0.001,-0.002,0,1.18,,,0,0.105,,,0,1.75,0.25,-0.4,0,0.00551,0.00079,-0.00126,0,Msini,0.06,0.13,-0.06,0,,,,,,,,,0,G8.5V,5310,17,-17,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0,-0.52,0.01,-0.01,0,[Fe/H],4.52,0.02,-0.01,0,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,0.00678,-0.00675,3.49607,0.023,-0.023,1.794,0.274,-0.274,3.24854,0.0103988,-0.0103988,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-36 b,960,1.8482 Jupiters,12.146,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1252/hat-p-36-b/,Gas Giant,2011,1.8482 Jupiters,1.277 x Jupiter,0.0241 AU,1.3 days,0.06,,,,,,,,,,0.08,-0.1,0,0.243,0.003,-0.003,0,1.19,,,0,0.106,,,0,1.83,0.68,-0.26,0,0.00576,0.00214,-0.00082,0,Msini,0.23,0.16,-0.15,0,,,,,,,,,0,G8.5V,5310,17,-17,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0,-0.52,0.01,-0.01,0,[Fe/H],4.52,0.02,-0.01,0,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,0.00678,-0.00675,3.49607,0.023,-0.023,1.794,0.274,-0.274,3.24854,0.0103988,-0.0103988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.1,-0.1,0,1.17,,,0,12.1,,,0,1.08,,,0,6547,,,0,20.6,,,0,Msini,0.031,0.009,-0.009,0,,,,,,,,,0,K2 III,4388,25,-25,0,26.8,0.7,-0.7,0,2.3,0.3,-0.3,0,0.14,0.1,-0.1,0,[Fe/H],1.96,0.08,-0.08,0,07h11m08.33s,107.7847232,+30d14m41.84s,30.2449545,112.537,4.253,-3.959,4.37799,0.023,-0.023,1.681,0.254,-0.254,4.03996,0.0067088,-0.0067088,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-37 b,1274,1.169 Jupiters,13.427,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1253/hat-p-37-b/,Gas Giant,2011,1.169 Jupiters,1.178 x Jupiter,0.0379 AU,2.8 days,0.06,,,,,,,,,,0.000023,-0.000023,0,0.059222,0,0,0,14,,,0,1.25,,,0,218.531,1.39839,-1.39839,0,0.6876,0.0044,-0.0044,0,Msini,0.0215,0.0007,-0.0007,0,,,,,,,,,0,F8 V,6156.77,112.16,-112.16,0,1.56,,,0,1.3,,,0,0.101,0.01,-0.01,0,[M/H],4.13,0.02,-0.02,0,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,0.0635,-0.0629,4.09565,0.023,-0.023,2.859,0.274,-0.274,3.98687,0.0089371,-0.0089371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.064,-0.064,0,0.827774,0.000015,-0.000015,0,12.3,,,0,1.1,,,0,4443.24113,731.00534,-1684.49056,0,13.98,2.3,-5.3,0,Mass,0.2596,0.0079,-0.0079,0,,,,,,,,,0,F8 V,6156.77,112.16,-112.16,0,1.56,,,0,1.3,,,0,0.101,0.01,-0.01,0,[M/H],4.13,0.02,-0.02,0,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,0.0635,-0.0629,4.09565,0.023,-0.023,2.859,0.274,-0.274,3.98687,0.0089371,-0.0089371,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-3 b,439,0.65 Jupiters,11.856,2007,https://exoplanets.nasa.gov/exoplanet-catalog/1221/hat-p-3-b/,Gas Giant,2007,0.65 Jupiters,0.94 x Jupiter,0.03866 AU,2.9 days,0,,,,,,,,,,0.57,-0.57,0,2.51329,0.00075,-0.00075,0,12.5,,,0,1.11,,,0,3257.74117,222.47988,-1048.83374,0,10.25,0.7,-3.3,0,Mass,0.2987,0.0072,-0.0072,0,,,,,,,,,0,F8 V,6156.77,112.16,-112.16,0,1.56,,,0,1.3,,,0,0.101,0.01,-0.01,0,[M/H],4.13,0.02,-0.02,0,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,0.0635,-0.0629,4.09565,0.023,-0.023,2.859,0.274,-0.274,3.98687,0.0089371,-0.0089371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2.8,-1.3,0,1.18,0.11,-0.32,0,14.2,,,0,1.27,,,0,162.09249,19.0697,-82.63539,0,0.51,0.06,-0.26,0,Msini,0.32,0.134,-0.218,0,,,,,,,,,0,G9 III,4836,,,0,11.22,3.15,-0.45,0,1.48,0.9,-0.38,0,-0.2,0.09,-0.08,0,[Fe/H],2.46,0.09,-0.09,0,11h36m56.93s,174.2372188,-00d49m24.83s,-0.8235643,52.5973,0.9272,-0.8963,4.3049,0.023,-0.023,2.184,0.248,-0.248,4.0304,0.008513,-0.008513,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-42 b,1322,1.044 Jupiters,12.125,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1258/hat-p-42-b/,Gas Giant,2012,1.044 Jupiters,1.28 x Jupiter,0.0575 AU,4.6 days,0,,,,,,,,,,0.25,-0.25,0,0.68,,,0,13.2,,,0,1.18,,,0,890,,,0,2.8,,,0,Msini,0,,,0,,,,,,,,,0,G9 III,4780,30,-30,0,12,,,0,2.2,,,0,-0.205,0.039,-0.039,0,[Fe/H],2.66,0.11,-0.11,0,19h54m14.99s,298.5624491,+08d27m39.98s,8.4611051,56.1858,0.55975,-0.55975,4.70964,0.023,-0.023,2.171,0.22,-0.22,4.42501,0.0038369,-0.0038369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 UMi b,11 UMi,1,1,Radial Velocity,2009,Thueringer Landessternwarte Tautenburg,0,516.21997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-43 b,1725,0.662 Jupiters,13.279,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1259/hat-p-43-b/,Gas Giant,2012,0.662 Jupiters,1.216 x Jupiter,0.0444 AU,3.3 days,< 0.21,14 And b,14 And,1,1,Radial Velocity,2008,Okayama Astrophysical Observatory,0,185.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 Her b,14 Her,1,2,Radial Velocity,2002,W. M. Keck Observatory,0,1773.40002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
